company_name,job_description,job_link,job_location,job_posted,job_salary,job_title,posted_website
Equitable Bank,Canada's Challenger Bank™ Equitable Bank manages over $34 billion in assets and is a wholly-owned subsidiary of Equitable Group Inc. It was founded in 1970 as…,https://www.workopolis.com/jobsearch/viewjob/Kbeo1A4t213P-MGjEOZLOgwvJuII0iSqXF-lqJVlOOftiasHU531DA?ak=machine+learning&l=Toronto,"Toronto, ON",4 days ago,"Estimated: $100,000 - $140,000 a year","Model Development Manager, AIRB (6-month contract)",www.workopolis.com
MAX+2 Athletic Apparel,"If you are interested in applying or learning more about a particular posting, please email us at careers@maxplustwo.com , indicate which position you are…",https://www.workopolis.com/jobsearch/viewjob/wGjVEE9N60Y9js8yelOUvDFjPksVfIITv5BEfC4Q9kZheVMr-ucIRQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $54,000 - $74,000 a year",Office Manager,www.workopolis.com
DeepBrains AI & Robotics,*Company description* DeepBrains AI & Robotics was created with the following mission: (1) To provide a platform to collaboratively engage students and…,https://www.workopolis.com/jobsearch/viewjob/KET_iW8V-mVsKVKGJ9kAqN6ypvunn0BO2NQaweCpu_PBs0uV_xs1Iw?ak=machine+learning&l=Toronto,"Mississauga, ON",,$15 - $22 an hour,STEM Robotics Instructor / Tutor (Online),www.workopolis.com
U-Haul,"Are you an enthusiastic, highly motivated person that would love to start your career in the retail industry with U-Haul? If you are looking for an excellent…",https://www.workopolis.com/jobsearch/viewjob/K8YR0XXq_ncgqNYWbZSnFU0qa2iclwdhfhPnRWFlpXhkXib-etzNcw?ak=machine+learning&l=Toronto,"Etobicoke, ON",,$15 an hour,Customer Service Representative,www.workopolis.com
LegUp Computing,Please email us your CV at jobs@legupcomputing.com with the position you are applying for as the email subject. Responsibilities: You will be designing…,https://www.workopolis.com/jobsearch/viewjob/sj8AMCQVvomyWzmGplHPuq5VKTlZfaqp_hMHlsn86_ybObPfNVe2aw?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $62,000 - $86,000 a year",HLS Design Engineer,www.workopolis.com
Sodatone,Sodatone helps the music industry find the best undiscovered artists through data analytics and predictive intelligence. We're a Toronto-based startup that…,https://www.workopolis.com/jobsearch/viewjob/UyBpA3HbLaT0oTSI929Cj5qcELmJyyzd1XIoL44aOgrxx5kYFjId_Q?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $72,000 - $97,000 a year",Software Engineer,www.workopolis.com
Next Pathway Inc.,"Next Pathway - The Automated Cloud Migration Company Listed as one of Canada’s hottest start-ups by the Globe and Mail, Next Pathway is a technology services…",https://www.workopolis.com/jobsearch/viewjob/-SvrXtZCBCvBrRSLFdAlhIbXuEp9aTYOLi0jm64nZmfHp6aYysZF7g?ak=machine+learning&l=Toronto,"Toronto, ON",9 days ago,"Estimated: $83,000 - $120,000 a year",Senior TSYS Data Architect,www.workopolis.com
CPP Investments,"Company Description Make an impact at a global and dynamic investment organization When you invest your career in CPP Investments, you join one of the most…",https://www.workopolis.com/jobsearch/viewjob/a3GTVoLoFVtKwv0mPgmD6IAFZHsZOgttaAMsmxAKtvJtYbjURGfTNA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $73,000 - $110,000 a year","Managing Director, Head of Alpha Generation Lab",www.workopolis.com
Interaptix Augmented Reality,"Interaptix builds industrial AR solutions for numerous high-profile clients, working at the intersection of mixed reality, HCI, machine learning, and computer…",https://www.workopolis.com/jobsearch/viewjob/cA7WUfAxY7yKzyqBTY-L9Fzq4CZqjaaF_E0Dnjt9Uzo7r9Kigdb2NQ?ak=machine+learning&l=Toronto,"Toronto, ON",2 days ago,"Estimated: $85,000 - $120,000 a year","Senior Software Developer, Backend",www.workopolis.com
Equitable Bank,Canada's Challenger Bank™ Equitable Bank manages over $34 billion in assets and is a wholly-owned subsidiary of Equitable Group Inc. It was founded in 1970 as…,https://www.workopolis.com/jobsearch/viewjob/t8pNA7PGqlcJQIL0oO95ayFxvnxOJvefOPjIthzkV1rCDBxKFLI-rQ?ak=machine+learning&l=Toronto,"Toronto, ON",4 days ago,"Estimated: $100,000 - $140,000 a year","Model Development Manager, ICAAP (9-month contract)",www.workopolis.com
Multiverse Computing,*Multiverse Computing* Multiverse is a well funded deep-tech Canadian company. We are one of the few companies working with Quantum Computing. We provide…,https://www.workopolis.com/jobsearch/viewjob/LmWQqkmhTS50AV00LmBCFy4bjE-9NcV8T4sW7LUgGuTVp48qw7GU5A?ak=machine+learning&l=Toronto,"Toronto, ON",3 days ago,"Estimated: $40,000 - $54,000 a year",Sales Executive and Administrative Assistant,www.workopolis.com
KMH Cardiology Centres Inc.,*The Organization: * We are a provider of high quality healthcare with 10 clinics in the GTA and South Western Ontario region. We are committed to providing…,https://www.workopolis.com/jobsearch/viewjob/nNmLa0NB5C6IPE6EJGwz376CyVV4FbteEOEOuF9s1CyZ_zSc4ytW1g?ak=machine+learning&l=Toronto,"Mississauga, ON",,"Estimated: $61,000 - $82,000 a year",Echo Technologist,www.workopolis.com
BFS Capital,"BFS Capital, which has provided over $2B in financing to over 23,000 businesses, across 400 industries in the US, Canada and the UK is working on an exciting…",https://www.workopolis.com/jobsearch/viewjob/3pmuQpgMGD8K-NG0kckRPijTSip5wXDBQV7DnSzwP8eaN1KqBen7-g?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $86,000 - $120,000 a year",Senior Product Manager,www.workopolis.com
Fathom,"We're on a mission to understand and structure the world's medical data, starting by making sense of the terabytes of clinician notes contained within the…",https://www.workopolis.com/jobsearch/viewjob/LjV8BdK5vjevLAU9kdBiqaIlnL_hzo46bxVKjs65xLzoVWAUCc8GyA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $72,000 - $100,000 a year","Software Engineer, Infrastructure",www.workopolis.com
Rules Cube,Summary Rules Cube has an exciting opportunity for a talented Android Developer for our growing team in Toronto. Team Description The Rules Cube Engineering…,https://www.workopolis.com/jobsearch/viewjob/XqQ018C5HnF_9wVbFc-uUoetu5qfcnYwnHBjJZ2SjvI_ZStAOEmFMQ?ak=machine+learning&l=Toronto,"Toronto, ON",8 days ago,"Estimated: $75,000 - $100,000 a year",Android Developer,www.workopolis.com
Meaty Meats Inc.,Assist Maintenance Associate Level 2 Complete schedule maintenance items as assigned including: Machine and equipment assembly/disassembly Minor repairs and…,https://www.workopolis.com/jobsearch/viewjob/Fg23ZueABsjkgMFqbsqYdT9TLic0lDregsk9aEQFJb7OexlrR5NE1Q?ak=machine+learning&l=Toronto,"Mississauga, ON",,"Estimated: $31,000 - $42,000 a year",Maintenace Associate,www.workopolis.com
Appnovation Technologies,"Technology is foundational to all of Appnovation's offerings, from consulting to digital innovation, to digital product and service creation. The technology…",https://www.workopolis.com/jobsearch/viewjob/t4lJsReEa8g3WdfY34qHIWbzj8rsOU4Vo4pAfytE7502s9Yd8bH7Mg?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $90,000 - $130,000 a year",Senior Frontend Developer,www.workopolis.com
SADA,"Join SADA as a Sr. Data Engineer! Your Mission As a Sr. Data Engineer at SADA, you will work collaboratively with architects and other engineers to recommend…",https://www.workopolis.com/jobsearch/viewjob/6hAMmEz90wMKlE2sDxpxuEB3MMi17_Agok_lA_I4idS95NHyI-4Q3Q?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $90,000 - $120,000 a year",Senior Data Engineer,www.workopolis.com
Puzzle Cats,"About the Software Engineer position We are looking for talented engineers interested in creating something big! To succeed in this role, you will need to…",https://www.workopolis.com/jobsearch/viewjob/CT7pXraYSC-WO-uqk6LGGvVZjgrF_iJBFOgX54kRRw_miJLympgp0w?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $62,000 - $85,000 a year",Software Engineer,www.workopolis.com
Sporting Life,"As a Service Shop Manager, you will create an extraordinary customer experience by managing a service team who will repair and maintain our customer’s…",https://www.workopolis.com/jobsearch/viewjob/MSQsc8VLktAe8gZTIG1X2PCxvshyejzRMYIaXsMD1YWwcOb1faWVSQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $63,000 - $85,000 a year",Service Shop Manager - Sherway Gardens,www.workopolis.com
"IAC Group, International Automotive Components Canada","Cost Accountant * Updates monthly balance sheet activity with 13 weeks running cash flow (inflow/outflow) * Updates daily flash (sales, material, scrap, DL &…",https://www.workopolis.com/jobsearch/viewjob/yyUjLWuCAtBSXDyiwMmhMVQTk-9ye5pJsWquSqJw9L27OYelSYrpgQ?ak=machine+learning&l=Toronto,"Concord, ON",,"Estimated: $49,000 - $69,000 a year",Cost Accountant,www.workopolis.com
Myant,"About us: At Myant, we are creating the world’s first textile computing platform, integrating technology directly into the only thing we’ve been wearing our…",https://www.workopolis.com/jobsearch/viewjob/Wa5b0AFhZcYOs4xAmbeLSnjmXMcbzwLZfKdSerzACajUTaY0fDlQMg?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $84,000 - $120,000 a year",R&D Biomedical Signal Processing Engineer,www.workopolis.com
Kinaxis,"At Kinaxis, who we are is grounded in our common belief that people matter. Each one of us plays an important part in accomplishing our work, building our…",https://www.workopolis.com/jobsearch/viewjob/lg-wb7_Aej5yzCR49TsfN7h3m4sDJhNZu6NMFxy8ccTwdNiVVVE5Lw?ak=machine+learning&l=Toronto,"Toronto, ON",3 days ago,"Estimated: $80,000 - $110,000 a year",Java Full Stack Developer,www.workopolis.com
MindBeacon,"As the world becomes increasingly stressful and change accelerates at an unprecedented pace, the toll on mental health has been significant, leaving many…",https://www.workopolis.com/jobsearch/viewjob/KhvBZZ27W18vxAiL7LqGySsbFLiiHcYqMpUi2bAnKugVKew4Oxtwqg?ak=machine+learning&l=Toronto,"Toronto, ON",Today,"Estimated: $57,000 - $72,000 a year",Coordinator - Sales & Customer Reporting,www.workopolis.com
State Window Corporation,"State Window Corporation is a PROFIT 500 manufacturing and construction company located in Vaughan, ON. Together, we manufacture, design and install window…",https://www.workopolis.com/jobsearch/viewjob/0DB2hgz--r1ipXFpuprd17OD1k9oBSFrJO2G_2XOAjvwljWij38DKQ?ak=machine+learning&l=Toronto,"Vaughan, ON",9 days ago,"Estimated: $41,000 - $54,000 a year",General Labourer,www.workopolis.com
Appnovation Technologies,"Technology is foundational to all of Appnovation's offerings, from consulting to digital innovation, to digital product and service creation. The technology…",https://www.workopolis.com/jobsearch/viewjob/dnrTFkAFBq6wJ7zfNqgdQrq4i8Z9Z-LNSgNaqgZvK2LH-0QMzGsV0A?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $74,000 - $100,000 a year",Full Stack Developer,www.workopolis.com
fgf brands,"Job Description: We’re a naan traditional company… What is the recipe for a great career at FGF? Working at FGF Brands, there is never a dull moment! As a…",https://www.workopolis.com/jobsearch/viewjob/dmqDQ4mF0aw5xLOkR6RQl5oqgDpP2O9SqA0tj6cmsv252OTe8CzWlQ?ak=machine+learning&l=Toronto,"Greater Toronto Area, ON",Today,"Estimated: $67,000 - $83,000 a year",Engineering Designer,www.workopolis.com
BFS Capital,"BFS Capital, which has provided over $2BB in financing to over 23,000 businesses, across 400 industries in the US, Canada and the UK is working on an exciting…",https://www.workopolis.com/jobsearch/viewjob/AlMLZTTWASL2k2QBwXZpbAJWD1ZaxgxuKhkpP254nMNrx9ea4chKLw?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $100,000 - $140,000 a year",Senior QA Engineer,www.workopolis.com
VLS Group Inc.,*Summary* The Controls Systems Designer position ties multiple disciplines together. Applicant expected to have a strong mechanical aptitude to understand…,https://www.workopolis.com/jobsearch/viewjob/BjvDxT34PVC7bdjyce1zlFI9VnFudY4c1UarCT2Xsb30D3JvFcDMow?ak=machine+learning&l=Toronto,"Vaughan, ON",4 days ago,"$55,000 - $75,000 a year",Controls Systems Designer,www.workopolis.com
Xanadu Quantum Technologies Inc.,As a Senior Software Developer you will help build a trustworthy AI platform to combat rogue quantum and classical AI. Xanadu is a full-stack quantum…,https://www.workopolis.com/jobsearch/viewjob/9qV7NP4bZ75h9q2k-gjpJeht8PKFmcnabKMTy4xg6k93g1FQ2s_Txw?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $92,000 - $120,000 a year",Senior Software Developer,www.workopolis.com
Irpinia Kitchens,*About Irpinia Kitchens* Irpinia Kitchens is a staple manufacturing company in Richmond Hill. We have been manufacturing high-end kitchen cabinets for over…,https://www.workopolis.com/jobsearch/viewjob/TPqNaqrV_GBNdYRnJbM5GEQueXEt5xKSmdczcvxkxl1pQzO5VaYvTw?ak=machine+learning&l=Toronto,"Richmond Hill, ON",14 days ago,"Estimated: $39,000 - $57,000 a year",Cabinet Assembler - Custom Woodwork - Kitchen and Bath,www.workopolis.com
Fathom,"We're on a mission to understand and structure the world's medical data, starting by making sense of the terabytes of clinician notes contained within the…",https://www.workopolis.com/jobsearch/viewjob/8myvvVSoJ6tZC6A4zxub-lHM7AqwZIhr0VLtcX3Bvry2MdTJShRNIg?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $72,000 - $100,000 a year","Software Engineer, Security",www.workopolis.com
Tenstorrent,Tenstorrent is helping enable a new era in artificial intelligence (AI) and deep learning with its breakthrough processor architecture and software. The…,https://www.workopolis.com/jobsearch/viewjob/OGm1-igVJ7-C2hRJ98etnr7xDsQTzcmBvu6f-bBc-o9K5Bpuf_CxJg?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $87,000 - $120,000 a year",System Engineer,www.workopolis.com
Besnovo,"*Job Title: *Computer Vision Specialist/Engineer *Job Location: * Ajax, ON *Job Field: * Engineering *Employment Type: * Full-Time *Job Description: *…",https://www.workopolis.com/jobsearch/viewjob/zde5SXf-PUW1a1jVI6gjQ1ngZI4jdmh_dkfetstx7tbHYSpxgy810g?ak=machine+learning&l=Toronto,"Ajax, ON",3 days ago,"Estimated: $73,000 - $100,000 a year",Computer Vision Specialist/Engineer,www.workopolis.com
AstraNorth,*Competencies: Technical Architect * *Essential Skills*: A -wide platform that guides consultantsthrough every step to execute an engagement while surfacing…,https://www.workopolis.com/jobsearch/viewjob/Vr7yXbktALoHe3UjRCudf_b5ih67ESMAfNjALq0RpQaT_GP6DImf-A?ak=machine+learning&l=Toronto,"Toronto, ON",4 days ago,"Estimated: $92,000 - $120,000 a year",Sr. Solution Architect – Enterprise Applications,www.workopolis.com
Kinaxis,"At Kinaxis, who we are is grounded in our common belief that people matter. Each one of us plays an important part in accomplishing our work, building our…",https://www.workopolis.com/jobsearch/viewjob/bNmxnhuOLogULUeKxFe764HcF-gqNnDeBc2b0mY0StAc5uXh3v5MEA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $79,000 - $110,000 a year",Principal App Developer,www.workopolis.com
Pure Storage,"BE PART OF BUILDING THE FUTURE. Since our founding in 2009, Pure Storage has empowered innovators to build a better world with data. In less than eight years…",https://www.workopolis.com/jobsearch/viewjob/3wuGZY4J83rrf6Cy9ocZJUcOKfGG-tJJSrxIEPE3tiysUOTohcv1RQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $82,000 - $110,000 a year","Account Executive, Enterprise",www.workopolis.com
MUFG,"Join a financial group that’s as committed to your future as you are. At MUFG, we share a vision for our future, we share our successes, and we strive to…",https://www.workopolis.com/jobsearch/viewjob/awB2FiXYbCP7Q18WnALFoO9mOriLxsjIPfETw5gJCmPrRjCtQghH6w?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $99,000 - $130,000 a year",Economic Stress Test Manager - VP,www.workopolis.com
MUFG,"Join a financial group that’s as committed to your future as you are. At MUFG, we share a vision for our future, we share our successes, and we strive to…",https://www.workopolis.com/jobsearch/viewjob/I_JxsF5s0g2Gvs3ilUm3lXQINstLFRKz1SztEF4lBMxWB_m9wXzQKA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $110,000 - $140,000 a year","Model Risk Manager, VP",www.workopolis.com
SomaDetect,Job Overview The Data Science Team Manager collaborates with a team of Data scientists and AI researchers on one hand and a team of interdisciplinary Tech…,https://www.workopolis.com/jobsearch/viewjob/MpwtvUt8l9L3864S9fDpIrJzZnCHrBGgmeulU30JCiAug9D0Q19-KA?ak=machine+learning&l=Toronto,"Toronto, ON",10 days ago,"Estimated: $71,000 - $97,000 a year",Data Science Team Manager,www.workopolis.com
PLC Group Inc.,*Global Head of Business Operations/Services* *About PLC Group* PLC Group is growing company based out of Canada PLC Group provides a portfolio of Remote…,https://www.workopolis.com/jobsearch/viewjob/ti4Fc6oFbRZDsiGydPsIsfDDP5FsC8L3C5wSQh5SNUaBZwEbMJnbTg?ak=machine+learning&l=Toronto,"Mississauga, ON",,"$110,000 - $130,000 a year",Global Head of Business Operations/Services,www.workopolis.com
Kaiju Capital Management Limited,"About Kaiju Kaiju Capital Management (Kaiju) is a Hedge Fund, licensed to trade on the U.S. Stock Exchange. It is a fully-remote small- to medium-sized…",https://www.workopolis.com/jobsearch/viewjob/sY-KHvTyhd0NmQEEM1g0k_QQylT-VeDM33f1KIKxfUoOH-kmT4u92w?ak=machine+learning&l=Toronto,"Toronto, ON",,"$90,000 - $110,000 a year",DevOps Manager,www.workopolis.com
Mi9 Retail,Position Overview: Mi9 Retail is a high growth software company that enables the world’s leading retailers to automate and optimize their entire Plan-to-Sell…,https://www.workopolis.com/jobsearch/viewjob/NuPHIzhwGyoUMsr7NNmE1FyErOKo-4Hv6dHdrQ4AjKeG8Nm2TbQPng?ak=machine+learning&l=Toronto,"Toronto, ON",9 days ago,"Estimated: $78,000 - $110,000 a year",Lead Data Engineer,www.workopolis.com
BDO,"Your opportunity: BDO Canada is currently seeking a Manager, Modern Workplace Technology Consulting to join our Technology Consulting team in the GTA. BDO’s…",https://www.workopolis.com/jobsearch/viewjob/H7DIB9RtgQSADkmGlhldxjwHIp4adZpKBbp445ZPT61qpSmJifSKUg?ak=machine+learning&l=Toronto,"Toronto, ON",7 days ago,"Estimated: $80,000 - $99,000 a year","Manager, Modern Workplace Technology Consulting (Office 365 / Microsoft 365, SharePoint, ECM and Collaboration)",www.workopolis.com
"Alphabyte Solutions, Inc.","*Junior .NET Developer - _Alphabyte Solutions, Inc_*_. _*(Vaughan, ON)* https://alphabytesolutions.com *About the Alphabyte Family: * Based in Toronto,…",https://www.workopolis.com/jobsearch/viewjob/qqB2J8umjwylc0dSUxpnwl9Z7xtOwvUWmJ-dIKSxH8_mLFb2PZfmZQ?ak=machine+learning&l=Toronto,"Vaughan, ON",,"$50,000 - $90,000 a year",Junior .Net Developer,www.workopolis.com
Radiant Digital,Company is looking for a Program Director / Sr. Program Manager who will be responsible for organizing programs and activities for our organization. You will…,https://www.workopolis.com/jobsearch/viewjob/QXLXS4ZfxHKBVY_-LJTCqrp3l1RIWYgGhtOsriyEqYa3iK4eOopLmQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $110,000 - $150,000 a year",Program Director / Sr. Program Manager,www.workopolis.com
fgf brands,"Job Description: We’re a naan traditional company… What is the recipe for a great career at FGF? Working at FGF Brands, there is never a dull moment! As a…",https://www.workopolis.com/jobsearch/viewjob/yPI8Mo-ak4bztie04oln6HxockT0ZAi2t7Sof83EdeJIthTNEbgBpg?ak=machine+learning&l=Toronto,"Greater Toronto Area, ON",,"Estimated: $32,000 - $44,000 a year",Forklift Operator,www.workopolis.com
TuesdayAfternoon Media Inc.,*WHO WE ARE* TuesdayAfternoon Media Inc. (TAM) is a multidisciplinary design firm who specializes in tailored learning solutions designed to drive…,https://www.workopolis.com/jobsearch/viewjob/wA4C4xuhm-erO48wTtiEMdEd5yCdcPpOKMv8xSKgwgvmkeI3EOoqvg?ak=machine+learning&l=Toronto,"Toronto, ON",11 days ago,"Estimated: $58,000 - $72,000 a year",Front End Web Designer / Developer (6-month contract),www.workopolis.com
Fueled,"What We're All About Fueled is an award-winning technology consultancy that transforms businesses by generating ideas, building products, and accelerating…",https://www.workopolis.com/jobsearch/viewjob/yBNARpnm7Cfyc40nnraLFeJrKo5YUd0UCTEsrM1M_9jN8-qgT0oLuw?ak=machine+learning&l=Toronto,"Toronto, ON",1 day ago,"Estimated: $87,000 - $110,000 a year",Lead Frontend Engineer,www.workopolis.com
Printful,*Us -* We're not normal. We don't fit the mold of every other manufacturing company in town. We're much cooler. And we want you to come work with us. *You- …,https://www.workopolis.com/jobsearch/viewjob/4EOkANcmcenbOzLIx14Yt-RFKUYP9i9tdlkISy9T5OCc5DYip4MdYA?ak=machine+learning&l=Toronto,"Mississauga, ON",10 days ago,"Estimated: $37,000 - $48,000 a year",Embroidery Operator (Day Shift),www.workopolis.com
Knockri,Welcome to Knockri! Our team is on a mission to diminish unconscious bias and bring efficiency to the Talent Acquisition process. By merging Video Intelligence…,https://www.workopolis.com/jobsearch/viewjob/x89z97dA6MS9bXn58MFQCYT2XQ1TlRfTNEetHZ5fhaYGziG2Z5KMHQ?ak=machine+learning&l=Toronto,"Toronto, ON",,,Sales Director,www.workopolis.com
INDUS.AI,"About Us To “Build with Confidence”, INDUS.AI works with owners, builders, and general contractors to deliver data and insights derived from computer vision…",https://www.workopolis.com/jobsearch/viewjob/l6OI89gGs5SgZK8ca6UOWlOkhw_b06gvxPrQCV2QVYZeT_Y9XiJZBg?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $77,000 - $100,000 a year",Software Engineer in Test,www.workopolis.com
Groq,"Groq is a machine learning systems company building easy-to-use solutions for accelerating artificial intelligence workloads. Our work spans hardware, software…",https://www.workopolis.com/jobsearch/viewjob/CxI7U4RySDl1uvJD6JcAcFhEd5vISP8ZebVRidWtTIXEqFEb418Uow?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $74,000 - $98,000 a year",Sr./Staff Compiler Engineer,www.workopolis.com
OSL Retail Services Inc,"Overview: We are building a team to deliver best-in-class in store Walmart Photocentre customer service experiences. As a photocentre associate, you will…",https://www.workopolis.com/jobsearch/viewjob/gcBIyHQn9l4bWyIisL55gipL1Ps2okgrhIn-Xm_Ci27ElXYgA3H2pA?ak=machine+learning&l=Toronto,"Pickering, ON",,"Estimated: $33,000 - $45,000 a year",Photocentre Associate - 3186,www.workopolis.com
ABI Auto-Bake Industries Ltd.,"Why join the ABI Ltd team? We’re passionate about what we do and we’re proud of the equipment we build. For the last 30+ years, we’ve specialized in the…",https://www.workopolis.com/jobsearch/viewjob/BOjU1H9zqpWzqvLXx9_sPvb2wfP7y_FWrvPyO2Cb6OLgHKCGNL9_gA?ak=machine+learning&l=Toronto,"Richmond Hill, ON",,"Estimated: $40,000 - $56,000 a year",Receptionist & Administrative Assistant,www.workopolis.com
Twenty Billion Neurons,Overview TwentyBN is looking for an exceptional co-op student to help develop and deploy our world-changing AI technology and make an immediate impact on our…,https://www.workopolis.com/jobsearch/viewjob/ymojKrGVI3FgSHaFkbaLLd950tycBNuAu4xXLq035HbCdI7hM1VO0Q?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $60,000 - $82,000 a year",Mobile Device A.I. Engineer (co-op),www.workopolis.com
Triangle Physiotherapy Group of Clinics,"We are an established Physiotherapist-owned private clinic, with multiple locations in the GTA. Our motive is to provide patient-focused quality care with…",https://www.workopolis.com/jobsearch/viewjob/cJbxz1Q6qQNCKv1aCoQ2BjsZqFZe5bQ5R4oPZ2EGaVwtaA2SkFGXJQ?ak=machine+learning&l=Toronto,"Mississauga, ON",,$50 - $60 an hour,Chiropractor,www.workopolis.com
Triangle Physiotherapy Group of Clinics,"We are an established Physiotherapist-owned private clinic, with multiple locations in the GTA. Our motive is to provide patient-focused quality care with…",https://www.workopolis.com/jobsearch/viewjob/L2MxfteSem15GLirs40xeeCPElqN1lssfpMX-MDJIi-yRLDgaI8EUg?ak=machine+learning&l=Toronto,"Oakville, ON",,$50 - $60 an hour,Chiropractor,www.workopolis.com
Univeris Corp,"The Company Univeris, headquartered in Toronto, Canada, is a privately held company and is the leader in enterprise wealth management for the Canadian market…",https://www.workopolis.com/jobsearch/viewjob/JV3IEmurkpBZSeX_wiLL9rQcfrXLLqQ4LWZbH6bLJKLJX6_dbyf1LQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $110,000 - $140,000 a year",Senior DevOps Engineer,www.workopolis.com
OFGO STUDIO,*RESPONSIBILITIES* Operate Edgebanding Machinery and other woodworking equipment Working knowledge of Edgebander Processes and Maintenance Good with…,https://www.workopolis.com/jobsearch/viewjob/nWcAGNZzx2SGVhpG9c2MAUgPo-D-4v4l7nZvGlxmiAZ-oUm1-tILnw?ak=machine+learning&l=Toronto,"Vaughan, ON",,"Estimated: $32,000 - $44,000 a year",Edgebander Operator,www.workopolis.com
Tenstorrent,Tenstorrent is helping enable a new era in artificial intelligence (AI) and deep learning with its breakthrough processor architecture and software. The…,https://www.workopolis.com/jobsearch/viewjob/2qL2eVJGPQxJzE_Vk0v7NFlkHzkY5KcyP6uBkOEWONFa_PskpVX_Rw?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $92,000 - $130,000 a year",Digital Design Engineer [Canada] - 2021 New Grads,www.workopolis.com
Give and Go Prepared Foods,*Job Overview: * Under the general supervision of the Line Leader or Production Supervisor; the Machine Operator will be responsible for ensuring the…,https://www.workopolis.com/jobsearch/viewjob/a1PZCq5GiREhpaXkEfz_dHJZowQ8ifHbNgXUYTxmlVYso7c4juk6LA?ak=machine+learning&l=Toronto,"Brampton, ON",10 days ago,"Estimated: $28,000 - $36,000 a year",Machine Operator,www.workopolis.com
Wysdom.AI,"We are looking for a great Intermediate Java Developer, to join Wysdom.AI – a fast-growing company providing the world’s most advanced AI-based cognitive…",https://www.workopolis.com/jobsearch/viewjob/6-XmnbhNmS9lkG7IXSXkKcd5ARYK0NHv_wfItydJwDQBGBxK-OUmSw?ak=machine+learning&l=Toronto,"Richmond Hill, ON",,"Estimated: $58,000 - $78,000 a year",Intermediate Java Developer,www.workopolis.com
Mi9 Retail,"Product Owner - Payment Gateway, Point of Sale and Solution Extensions ThryveAI is a brand of Mi9 Retail dedicated to building and supporting the market…",https://www.workopolis.com/jobsearch/viewjob/3YXhw2uH9XeFxulr7DceF1zozJZzAdpxFvwouPWZm-ANY4Hv9vo4qQ?ak=machine+learning&l=Toronto,"Toronto, ON",9 days ago,"Estimated: $73,000 - $100,000 a year","Product Owner - Payment Gateway, Point of Sale and Solution Extensions",www.workopolis.com
Aztec Hydraulics Inc.,"*Who Is Aztec? * Aztec Hydraulics is an industry-leading provider of hydraulic parts and service for the Material Handling industry. Across North America, we…",https://www.workopolis.com/jobsearch/viewjob/Kr2g21TD3kEdHzYS4Gc57paT8IwCvJT99JQwT1hTIbv3zVH7uIazOw?ak=machine+learning&l=Toronto,"Mississauga, ON",,$25 - $30 an hour,Welder,www.workopolis.com
fgf brands,"Job Description: We’re a naan traditional company… What is the recipe for a great career at FGF? Working at FGF Brands, there is never a dull moment! As a…",https://www.workopolis.com/jobsearch/viewjob/v0SMa6LDAR4IJyT1w6vo5IfvaMZHwrV_qGEsz9G3oA5XjMWtM0vdhA?ak=machine+learning&l=Toronto,"Greater Toronto Area, ON",,"Estimated: $47,000 - $64,000 a year",Maintenance Mechanic,www.workopolis.com
INDUS.AI,"About Us To “Build with Confidence”, INDUS.AI works with owners, builders, and general contractors to deliver data and insights derived from computer vision…",https://www.workopolis.com/jobsearch/viewjob/X4Y8ga5RbwKlI4CcJmdv1bCMucD3dOb-HJEnT4SLjEMAr62Gr3p8PA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $68,000 - $94,000 a year",Full Stack Developer,www.workopolis.com
